time_s,r0cm,r0.1cm,r0.2cm,r0.3cm,r0.4cm,r0.5cm,r0.6cm,r0.7cm,r0.8cm,r0.9cm,r1cm,r1.1cm,r1.2cm,r1.3cm,r1.4cm,r1.5cm,r1.6cm,r1.7cm,r1.8cm,r1.9cm,r2cm
37500.0,0.5402472487759226,0.5396224248103568,0.5377466510362678,0.5346159303685396,0.5302232882663702,0.5245582745784151,0.5176062030204567,0.5093470524615747,0.4997539103997595,0.48879077020001727,0.4764093803072714,0.4625446484979194,0.44710775234632427,0.4299754372006205,0.4109726264369005,0.38984250047020635,0.36619105069658225,0.339373566218421,0.3082268525664432,0.27028074616428616,0.21821951660488195
37560.0,0.5392016432602418,0.5385781159677094,0.5367062304125952,0.5335819841120454,0.5291983935318835,0.5235449959138362,0.5166070886766356,0.5083646304961877,0.49879068431825574,0.48784921364487194,0.47549192987511263,0.46165369293431957,0.44624561470720014,0.4291443430733613,0.41017464348036614,0.3890794155270148,0.3654640996264161,0.3386827737871888,0.30756914610764996,0.2696429599468961,0.21753361300318563
37620.0,0.538159891649226,0.5375376573698102,0.5356696490744807,0.5325518589449842,0.5281772945599552,0.5225354807079685,0.5156116987180204,0.5073858873426894,0.4978310853213571,0.48691122673512727,0.4745779865061789,0.46076617745223714,0.4453868467618115,0.42831654621280374,0.40937988527224245,0.3883194856127216,0.364740241133451,0.3379950258614341,0.3069144611344125,0.2690082002042446,0.21685043756939215
37680.0,0.5371219784157673,0.5365010335017424,0.534636891543491,0.5315255394494285,0.5271599760167307,0.5215297137339513,0.5146200180468165,0.5064108080533698,0.4968750986311797,0.4859767948809645,0.4736675358152489,0.45988208788572055,0.4445314345763065,0.4274920329286243,0.40858833837727554,0.38756269756306305,0.36401946235649335,0.3373103099656022,0.3062627858010314,0.2683764565296626,0.216169981913314
37740.0,0.5360878880915031,0.5354682289072725,0.5336079423996878,0.530503010265631,0.5261464226260916,0.5205276798220854,0.5136320316216832,0.5054393777361221,0.49592270952444184,0.48504590354600596,0.47276056346919665,0.45900141011935314,0.4436793642655424,0.4266707895770433,0.40779998940412215,0.3868090382543706,0.3633017504705858,0.33662861365436136,0.3056141082836023,0.2677477185297494,0.2154922376810004
37800.0,0.5350576052666202,0.5344392281886526,0.532582786281431,0.5294842560918279,0.5251366191694625,0.5195293638596423,0.5126477244575453,0.5044715815542623,0.49497390333229074,0.48411853824714646,0.4718570551868305,0.45812413008810066,0.44283062199294704,0.4258528025606976,0.4070148250052348,0.38605849460346897,0.3625870926869139,0.3359499245125068,0.3049684167798741,0.26712197582404,0.21481719655443499
37860.0,0.5340311145896584,0.5334140160064259,0.5315614078851839,0.5284692616840482,0.5241305504856216,0.5185347507906798,0.5116670816254117,0.5035074047263468,0.4940286654401289,0.4831946845543869,0.47095699673873526,0.4572502337771636,0.4419851939703784,0.4250380583285118,0.40623283187674425,0.38531105356757317,0.3618754762527154,0.3352742301548673,0.3043256995091106,0.26649921804467536,0.21414485025131855
37920.0,0.5330084007673114,0.5323925770792286,0.5305437919653186,0.527458011855918,0.523128201470507,0.5175438256158511,0.5106900882521906,0.5025468325259995,0.49308698128744016,0.48227432809066884,0.4700603739471135,0.456379707221826,0.4411430664579849,0.4242265433755708,0.40545399675834665,0.3845667021441872,0.3611668884511879,0.3346015182262152,0.30368594471195626,0.26587943483607535,0.2134751905246829
37980.0,0.5319894485642337,0.5313748961835967,0.529529923333921,0.5264504914784702,0.5221295570770311,0.5165565733922212,0.5097167295205073,0.5015898502817281,0.4921488363676198,0.4813574545317079,0.469167172685628,0.4555125365073087,0.44030422576406897,0.4234182442429936,0.4046783064331898,0.383825427371005,0.3604613166014031,0.33393177640117794,0.3030491406503041,0.2652626158546173,0.21280820916265422
38040.0,0.5309742428028462,0.5303609581537689,0.528519786860598,0.5254466854799499,0.5211346023148867,0.5155729792330771,0.5087469906685218,0.5006364433767523,0.4912142162278011,0.4804440496058311,0.46827737887924586,0.4546487077686199,0.439468658244948,0.4226131475178082,0.403905747727761,0.3830872163258112,0.3597587480582179,0.33326499238415064,0.3024152756071701,0.2646487507683172,0.21214389798812708
38100.0,0.52996276836314,0.5293507478814955,0.5275133674722842,0.5244465788456271,0.5201433222503627,0.5145930283077471,0.5077808569897487,0.4996865972488224,0.4902831064686859,0.4795340990938106,0.46739097850408107,0.45378820719041013,0.43863635030481984,0.421811239832827,0.4031363075117755,0.3823520561263851,0.3590591702121909,0.33260115390921585,0.301784337886567,0.2640378292565148,0.21148224885846986
38160.0,0.5289550101824838,0.5283442503158448,0.5265106501530504,0.5234501566176043,0.519155702006153,0.5136167058414133,0.5068183138328759,0.49874029739004894,0.48935549274437495,0.47862758882870315,0.46650795758724084,0.4529310210068247,0.43780728839562577,0.421012507866523,0.4023699726980678,0.3816199339304042,0.35836257048949993,0.33194024874005973,0.3011563158133867,0.2634298410095628,0.21082325366522217
38220.0,0.5279509532554331,0.5273414504630085,0.5255116199439125,0.5224574038946266,0.5181717267611721,0.512643997114927,0.5058593466015838,0.4977975293467227,0.4884313607621979,0.47772450469568567,0.46562830220666995,0.4520771355013597,0.4369814590169159,0.42021693834290813,0.4016067302424809,0.38089083693535053,0.3576689363518584,0.3312822646698959,0.3005311977332825,0.2628247757285208,0.21016690433378937
38280.0,0.5269505826335351,0.5263423333861141,0.5245162619426411,0.5214683058318945,0.5171913817503663,0.5116748874646292,0.5049039407543691,0.496858278719144,0.487510696282545,0.4768248326318949,0.46475199849099785,0.4512265370067159,0.43615884871571653,0.41942451803141,0.4008465671437602,0.3801647523784161,0.35697825529643856,0.3306271895213888,0.2999089720125568,0.2622226231248524,0.2095131928231371
38340.0,0.5259538834251402,0.5253468842050306,0.5235245613035696,0.5204828476408747,0.5162146522645307,0.5107093622821653,0.5039520818043625,0.49592253116144785,0.4865934851187001,0.4759285586262653,0.46387903261938457,0.4503792119046558,0.43533944408639536,0.4186352337467527,0.4000894704434446,0.37944166753641323,0.3562905148557911,0.32997501114657996,0.29928962703805184,0.26162337292012744,0.2088621111254831
38400.0,0.5249608407952102,0.5243550880961798,0.5225365032374091,0.5195010145891132,0.5152415236501221,0.5097474070143032,0.5030037553191546,0.49499027238143056,0.48567971313667246,0.4750356687193698,0.46300939082136966,0.4495351466258615,0.43452323177053,0.4178490723488354,0.39933542722576254,0.37872156972568166,0.355605702597771,0.3293257174268182,0.2986731512170451,0.26102701484572743,0.20821365126598773
38460.0,0.5239714399651282,0.5233669302923467,0.5215520730110554,0.5185227920000476,0.5142719813090759,0.508789007162755,0.5020589469206165,0.49406148814037854,0.48476936625503103,0.47414614900325947,0.4621430593767194,0.44869432764979,0.43371019845677633,0.4170660207426141,0.39858442461752586,0.3780044463020014,0.3549238061254615,0.3286792962726903,0.2980595329771476,0.26043353864255725,0.2075678053024432
38520.0,0.5229856662125102,0.5223823960824907,0.520571255947405,0.517548165252823,0.5133060106986217,0.5078341482839926,0.5011176422847241,0.49313616425289636,0.48386243044473887,0.47325998562130517,0.46128002461527673,0.4478567415045337,0.4329003308807376,0.41628606587798334,0.3978364497880264,0.3772902846605028,0.35424481307710237,0.3280357356239557,0.2974487607662064,0.2598429340607599,0.20692456532495998
38580.0,0.5220035048710171,0.5214014708115571,0.5195940374251657,0.5165771197821041,0.5123435973311017,0.506882815989072,0.5001798271413833,0.49221428658673577,0.48295889172898726,0.47237716476803837,0.4604202729168101,0.4470223747666779,0.4320936158248344,0.41550919474965853,0.3970914899489328,0.3765790722355812,0.35356871112601845,0.32739502344948235,0.2968408230522105,0.2592551908594359,0.20628392345565344
38640.0,0.5210249413301645,0.5204241398802906,0.5186204028786706,0.5156096410778934,0.5113847267737867,0.5059349959434517,0.49924548727425333,0.4912958410626257,0.482058736183032,0.4714976726889949,0.4595637907108649,0.4461912140611625,0.43129004011817523,0.4147353943970595,0.3963495323541894,0.3758707965008106,0.3528954879805493,0.32675714774718667,0.29623570832320106,0.2586702988063686,0.20564587184832692
38700.0,0.5200499610351398,0.5194503887450468,0.5176503377976933,0.5146457146853449,0.5104293846486962,0.5049906738668154,0.49831460852057363,0.49038081365410296,0.4811619499340298,0.47062149568055706,0.45871056447661407,0.44536324606114047,0.4304895906364288,0.4139646519041948,0.39561056429991487,0.37516544496885934,0.3522251313839841,0.32612209654397406,0.29563340508718533,0.25808824767775324,0.20501040268815443
38760.0,0.5190785494866114,0.518480202917609,0.5166838277272627,0.5136853262045815,0.509477556632417,0.5040498355328934,0.49738717677098987,0.48946919038734277,0.4802685191608744,0.46974862008979784,0.45786058074270974,0.44453845748784004,0.42969225430169466,0.41319695439954723,0.39487457312430135,0.37446300519140735,0.3515576291144915,0.3254898578956836,0.2950339018720534,0.2575090272579307,0.20437750819136133
38820.0,0.5181106922405448,0.5175135679649995,0.515720858267477,0.5127284612905135,0.5085292284559223,0.5031124667692876,0.49646317796938033,0.4885609573409912,0.4793784300940352,0.46887903231432493,0.45701382608713614,0.44371683511042714,0.4288980180823782,0.412432289055959,0.39414154620751746,0.37376346475906413,0.35089296898505906,0.3248604198870335,0.29443718722550094,0.2569326273391277,0.20374718060490388
38880.0,0.51714637490802,0.5165504695092973,0.5147614150733227,0.5117751056526539,0.5075843859043929,0.5021785534572921,0.49554259811268464,0.4876561006459972,0.47849166901539447,0.4680127188021265,0.4561702871370623,0.44289836574586733,0.42810686899306305,0.4116706430905193,0.39341147097160883,0.3730668113012873,0.3502311388434279,0.3242337706315706,0.29384324971495346,0.2563590377212002,0.20311941220614613
38940.0,0.5161855831550417,0.5155908932274529,0.5138054838544885,0.5108252450549398,0.5066430148170381,0.5012480815317198,0.4946254232507309,0.486754606485446,0.4776082222580874,0.46714966605141645,0.45532995056869646,0.4420830362587885,0.42731879409438556,0.4109120037644514,0.39268433488040094,0.3723730324863045,0.34957212657203224,0.32360989827162084,0.2932520779274954,0.2557882482113837,0.20249419530253662
39000.0,0.5152283027023603,0.5146348248511055,0.5128530503751855,0.509878865315551,0.505705101086917,0.500321036980728,0.49371163948606517,0.4858564610943928,0.47672807620634033,0.4662898606104804,0.45449280310713974,0.4412708335613464,0.4265337804929105,0.410156358383001,0.3919601254394045,0.3716821160210335,0.3489159200879396,0.3229887909782432,0.29266366046980413,0.25522024862404724,0.20187152223128274
39060.0,0.5142745193252876,0.5136822501663993,0.5119041004539642,0.5089359523067284,0.5047706306607624,0.4993974058456405,0.4928012329737812,0.48496165075969666,0.47585121729531177,0.4654332890775238,0.45365883152624187,0.4404617446130879,0.4257518153410067,0.4094036942953259,0.3912388301957181,0.3709940496510061,0.348262507342793,0.3223704369511854,0.29207798596808554,0.25465502878045354,0.20125138535902384
39120.0,0.5133242188535115,0.5127331550138028,0.5109586199635338,0.5079964919545976,0.503839589538802,0.498477174220777,0.4918941899213498,0.4840701618198565,0.47497763201093324,0.4645799381005187,0.45282802264845684,0.4396557564208169,0.4249728858367239,0.4086539988943854,0.390520436737936,0.3703088211602913,0.3476118763227542,0.32175482441884234,0.2914950430680155,0.25409257850852507,0.20063377708150265
39180.0,0.5123773871709192,0.5117875252879251,0.5100165948305806,0.5070604702389868,0.5029119637745824,0.4975603282532788,0.49099049658845045,0.483181980664845,0.47410730688974984,0.4637297943770517,0.45200036334469895,0.43885285603846075,0.4241969792236691,0.4079072596168312,0.3898049326960527,0.36962641837142063,0.3469640150484488,0.3211419416382167,0.2909148204346842,0.253532887642614,0.20001868982323573
39240.0,0.5114340102154121,0.510845346937339,0.509078011035591,0.5061278731932506,0.5019877394747946,0.496646854142936,0.49009013928680234,0.48229709373594737,0.47324022851876296,0.46288284465417484,0.45117584053419985,0.4380530305669354,0.4234240827908862,0.40716346394289904,0.38909230574137244,0.3689468291453149,0.34631891157491257,0.3205317768948815,0.2903373067525444,0.2529759460232796,0.199406116037182
39300.0,0.5104940739787256,0.5099066059643955,0.5081428546126681,0.5051986869040929,0.5010669027990972,0.49573673814201663,0.48919310437999614,0.48141548752559554,0.47237638353527317,0.462039075728252,0.4503544411843672,0.43725626715401433,0.42265418387273285,0.40642259939630065,0.38838254358641616,0.36827004138121017,0.3456765539915404,0.3199243185029461,0.2897624907253638,0.25242174349706953,0.19879604820441035
39360.0,0.5095575645062524,0.5089712884250491,0.5072111116493583,0.5042728975113887,0.5001494399599448,0.49482996655509337,0.4882993782833274,0.4805371485772073,0.47151575862672257,0.4611984744448118,0.4495361523106408,0.43646255299419523,0.4218872698487611,0.40568465354411704,0.3876756339848311,0.36759604301658777,0.3450369304220349,0.3193195548050236,0.2891903610761817,0.2518702699163089,0.1981884788337652
39420.0,0.5086244678968598,0.508039380428676,0.5062827682864676,0.5033504912080085,0.4992353372224097,0.4939265257388753,0.48740894746362945,0.47966206348502444,0.47065834053053934,0.4603610276983967,0.448720960976354,0.4356718753285695,0.4211233281435973,0.4049496139966921,0.3869715647313014,0.36692482202710236,0.34440002902435835,0.31871747417220014,0.28862090654726824,0.25132151513889284,0.1975834004615313
39480.0,0.5076947703027109,0.5071108681378963,0.5053578107178898,0.5024314542396434,0.4983245809040128,0.49302640210203613,0.4865217984391065,0.4787902188939499,0.46980411603398203,0.459526722432415,0.4479088542925911,0.4348842214446902,0.4203623462268216,0.40421746840752676,0.38627032366145836,0.36625636642651327,0.34376583799068505,0.3181180650040083,0.2880541159000888,0.2507754690280859,0.1969808056510974
39540.0,0.5067684579290905,0.5061857377683978,0.5044362251904262,0.501515772904628,0.49741715737454956,0.49212958210504504,0.4856379177791692,0.4779216014993886,0.4689530719739844,0.4586955456389925,0.44709981941804877,0.4340995786764433,0.41960431161285067,0.403488204473175,0.38557189865179253,0.3655906642666163,0.3431343455473552,0.31752131572840087,0.28748997791527114,0.25023212145232937,0.19638068699261796
39600.0,0.5058455170342231,0.505263975588756,0.5035179980036109,0.5006034335537687,0.49651305305591675,0.49123605225999845,0.4847572921042695,0.477056198047087,0.4681051952370013,0.45786748435882546,0.44629384355889606,0.43331793440391664,0.4188492118608193,0.40276180993313865,0.38487627761956694,0.36492770363717575,0.34250553995483146,0.3169272148017277,0.28692848139257837,0.24969146228505062,0.19578303710267386
39660.0,0.5049259339290991,0.5043455679202618,0.5026031155095343,0.4996944225901688,0.4956122544219436,0.4903457991304508,0.48387990808573594,0.4761939953329726,0.4672604727588547,0.45704252568103254,0.4454909139686355,0.4325392760532723,0.41809703457446273,0.4020382725697649,0.3841834485227297,0.3642674726658583,0.34187940950765444,0.31633575070871467,0.28636961515088283,0.24915348140448265,0.19518784862393274
39720.0,0.5040096949772981,0.503430501136741,0.5016915641126702,0.498788726469053,0.4947147479982179,0.4894588093312479,0.4830057524456098,0.4753349802029963,0.46641889152458077,0.4562206567430102,0.4446910179479656,0.4317635910966167,0.41734776740199964,0.4013175802081429,0.38349339935982835,0.3636099595181684,0.3412559425344025,0.31574691196244536,0.28581336802814616,0.2486181686934865,0.1945951142248066
39780.0,0.5030967865948115,0.5025187616643821,0.5007833302697002,0.4978863316975998,0.49382052036191915,0.4885750695283591,0.4821348119564825,0.4744791395529732,0.46558043856827686,0.4554018647302853,0.44389414284464346,0.43099086705187406,0.41660139803601715,0.40059972071600275,0.3828061181699259,0.362955152397383,0.34063512739765095,0.3151606871043443,0.28525972888140266,0.2480855140393822,0.19400482659910961
39840.0,0.50218719524987,0.5016103359815621,0.49987840048933935,0.4969872248347649,0.4929295581416463,0.48769456643871095,0.4812670734413327,0.4736264603284248,0.4647451009729496,0.4545861368763711,0.44310027605334595,0.430221091482659,0.41585791421335433,0.3998846820036127,0.3821215930325156,0.3623030395444896,0.34001695249393366,0.3145770647041619,0.28470868658674536,0.24755550733378517,0.19341697846571465
39900.0,0.5012809074627677,0.5007052106186685,0.4989767613321648,0.4960913924911119,0.49204184801724965,0.48681728683002135,0.48040252377336384,0.4727769295244221,0.46391286587036384,0.453773460462622,0.4423094050155361,0.4294542519981489,0.4151173037149873,0.3991724520236797,0.38143981206743793,0.3616536092381223,0.33940140625370535,0.31399603335996384,0.2841602300393183,0.24702813847244842,0.192831562568208
39960.0,0.500377909805689,0.4998033721579319,0.49807839941044246,0.4951988213286418,0.4911573767196632,0.4859432175206343,0.4795411498758435,0.4719305341854286,0.4630837204408908,0.45296382281808945,0.44152151721932514,0.428690336252959,0.41437955436591595,0.39846301877124907,0.38076076343479826,0.3610068497945023,0.3387884771413063,0.3134175816981199,0.2836143481533095,0.24650339735511242,0.19224857167454357
40020.0,0.49947818890253526,0.4989048072332469,0.49718330138795486,0.49430949806062124,0.4902761310307351,0.48507234537935534,0.47868293872194256,0.4710872614051445,0.4622576519133586,0.452157211319379,0.4407366001993374,0.4279293319470166,0.413644654035049,0.3977563702836049,0.38008443533488556,0.36036274956737624,0.33817815365492665,0.312841698373296,0.2830710298619504,0.24598127388536092,0.19166799857669733
40080.0,0.4985817314287513,0.49800950253000487,0.4962914539798303,0.49342340945141455,0.48939809778306226,0.4842046573252863,0.4778278773345734,0.4702470983263511,0.4614346475649019,0.4513536133905068,0.4399546415365767,0.4271712268254355,0.41291259063509195,0.3970524946401717,0.37941081600808935,0.35972129694795746,0.33757042432657397,0.312268372068449,0.2825302641175177,0.24546175797048242,0.19108983609031815
40140.0,0.49768852411115583,0.4971174447849189,0.4954028439523721,0.4925405423163136,0.4885232638598217,0.48334014032766326,0.4769759527862321,0.46941003214075516,0.46061469472081296,0.4505530165027576,0.43917562885829103,0.42641600867839274,0.4121833521224339,0.3963513799624161,0.3787398937348221,0.35908248036486756,0.33696527772204143,0.3116975914948231,0.2819920398913393,0.24494483952134008,0.1905140770543797
40200.0,0.49679855372776643,0.4962286207858541,0.4945174581228885,0.49166088352137005,0.48765161619460634,0.48247878140569206,0.47612715219883817,0.46857605008883535,0.45979778075439237,0.44975540817454246,0.4383995498378397,0.4256636653410037,0.4114569264970356,0.3956530144137492,0.3780716568354371,0.3584462882840788,0.33636270244087607,0.3111293453919476,0.2814563461738042,0.24443050845224698,0.18994071433083265
40260.0,0.49591180710763205,0.4953430173716576,0.49363528335952267,0.4907844199832259,0.48678314177125803,0.4816205676283866,0.4752814627435758,0.4677451394596882,0.45898389308680204,0.4489607759712577,0.437626392194559,0.4249141846931997,0.4107333018023188,0.39495738619943027,0.37740609367015193,0.35781270920885727,0.33576268711635043,0.31056362252763803,0.2809231719743755,0.24391875468084817,0.18936974080425298
40320.0,0.49502827113066095,0.49446062143198694,0.4927563065810839,0.4899111386689489,0.48591782762370267,0.48076548611440695,0.4744388716407365,0.46691728759087403,0.45817301918691566,0.44816910750514416,0.43685614369363157,0.4241675546596046,0.410012466125055,0.39426448356647076,0.37674319263896777,0.3571817316797072,0.33516522041543395,0.3100004116979981,0.2803925063216079,0.2434095681280106,0.18880114938149106
40380.0,0.4941479327274508,0.4935814199071419,0.4918805147568801,0.4890410265958629,0.48505566083578655,0.4799135240318971,0.4735993661595608,0.46609248186826446,0.45736514657117333,0.44738039043514655,0.4360887921459522,0.4234237632094131,0.40929440759525476,0.3935742948035373,0.37608294218159427,0.3565533442743169,0.33457029103876607,0.30943970172742474,0.2798643382631685,0.2429029387177183,0.18823493299132246
40440.0,0.49327077887912085,0.4927053997878958,0.4910078949065483,0.48817407083138303,0.4841966285411118,0.4790646685983248,0.4727629336180817,0.4652707097258908,0.4565602628034345,0.44659461246677423,0.43532432540799776,0.42268279835626854,0.40857911438605876,0.3928868082408581,0.3754253307773714,0.3559275356075035,0.3339778877206309,0.3088814814686141,0.279338656865861,0.24239885637697575,0.1876710845840945
40500.0,0.49239679661714203,0.4918325481153261,0.4901384340998882,0.4873102584928505,0.4833407179228729,0.4782189070803217,0.4719295613829678,0.46445195864579103,0.4557583554948309,0.44581176135196143,0.43456273138169554,0.4219446481581427,0.4078665747136287,0.3922020122501284,0.37477034694519334,0.3553042943311608,0.333387999228932,0.3083257398025703,0.2788154512156545,0.24189731103571768,0.1871095971313722
40560.0,0.49152597302316964,0.49096285198064815,0.4892721194566963,0.4864495767473657,0.48248791621369447,0.4773762267935222,0.471099236869368,0.4636362161578601,0.45495941230362236,0.4450318248889291,0.43380399801429304,0.42120930071721363,0.4071567768370371,0.3915198952444156,0.3741179792434344,0.3546836091342063,0.3328006143651701,0.30777246563861554,0.27829471041771453,0.2413982926267256,0.18655046362558889
40620.0,0.4906582952288755,0.49009629852504616,0.48840893814659764,0.4855920128116259,0.4816382106954686,0.4765366151024053,0.47027194754075496,0.4628234698396971,0.45416342093505124,0.44425479092204584,0.4330481132982273,0.42047674417974734,0.406449709058162,0.39084044567806714,0.37346821626987153,0.3540654687425309,0.33221572196442034,0.3072216479144031,0.2777764235964389,0.24090179108555182,0.18599367707969205
40680.0,0.48979375041578127,0.4892328749395084,0.4875488773888817,0.4847375539517589,0.4807915886991926,0.4757000594201357,0.46944768090877187,0.4620137073164573,0.4533703691411973,0.4434806473416915,0.4322950652709964,0.4197469667359766,0.4057453597215766,0.3901636520466168,0.37282104666161325,0.35344986191894656,0.3316333108953112,0.3066732755959301,0.27726057989549674,0.2404077963504505,0.1854392305267851
40740.0,0.4889323258150922,0.488372568464661,0.4866919244523375,0.48388618748316164,0.4799480376048093,0.47486654720840515,0.4686264245330763,0.461206916260701,0.45258024472083414,0.4427093820841183,0.43154484201502946,0.41901995661998276,0.405043717214444,0.38948950288669365,0.37217645909502434,0.35283677746313763,0.33105337006000524,0.30612733767755534,0.27674716847787073,0.23991629836231523,0.18488711701977906
40800.0,0.4880740087075303,0.4875153663906001,0.48583806665508733,0.48303790077033565,0.4791075448410447,0.47403606597727554,0.46780816602118697,0.4604030843922444,0.45179303551928673,0.4419409831313155,0.4307974316575588,0.41829570210957656,0.4043447699664099,0.3888179867759291,0.37153444228565236,0.3522262042116116,0.3304758883941798,0.30558382318201555,0.2762361785259032,0.23942728706462407,0.18433732963103996
40860.0,0.4872187864231707,0.48666125605673044,0.4849872913644248,0.4821926812267254,0.4782700978852486,0.4732086032850212,0.4669928930283318,0.4596021994780123,0.4510087294282855,0.44117543851087226,0.4300528223704915,0.41757419152618097,0.4036485064494964,0.38814909233286665,0.3708949849881574,0.3516181310376502,0.32990085486700993,0.3050427211604461,0.27572759924134665,0.2389407524033924,0.18378986145202458
40920.0,0.4863666463412756,0.4858102248515977,0.48413958599664964,0.4813505163145563,0.47743568426323546,0.47238414673797224,0.4661805932572926,0.45880424933188757,0.4502273143858274,0.44041273629584254,0.4293110023702818,0.41685541323471154,0.40295491517799736,0.3874828082168715,0.3702580759962385,0.35101254685126265,0.32932825848115155,0.3045040206924024,0.2752214198454145,0.2384566843271319,0.1832447055929326
40980.0,0.4855175758901305,0.48496226021272687,0.48329493801690576,0.48051139354467326,0.47660429154912465,0.47156268399035894,0.4653712544582544,0.45800922181456544,0.44944877837603103,0.43965286460460945,0.4285719599178041,0.4161393556434616,0.4022639847083718,0.3868191231280394,0.3696237041425635,0.350409440599138,0.3287580882727254,0.3039677108858821,0.27471762957884005,0.23797507278681676,0.1827018551823621
41040.0,0.48467156254687993,0.48411734962645747,0.4824533349390187,0.4796753004763797,0.4757759073651812,0.4707442027441556,0.4645648644286535,0.4572171048334058,0.4486731094289962,0.4388958116007503,0.4278356833182267,0.41542600720398387,0.40157570363914086,0.3861580258071081,0.36899185829869785,0.3498088012645996,0.3281903333113035,0.30343378087735157,0.2742162177019353,0.23749590773585866,0.1821613033669361
41100.0,0.48382859383736626,0.4832754806277817,0.4816147643253332,0.47884222471727766,0.4749505193816599,0.46992869074892585,0.4637614110130253,0.45642788634228587,0.4479002956206628,0.4381415654929025,0.4271021609208847,0.4147153564109743,0.4008900606107826,0.3854995050353682,0.3683625273750357,0.34921061786755947,0.32762498269989543,0.3029022198317714,0.2737171734946535,0.23701917913008688,0.18162304331094886
41160.0,0.482988657335964,0.48243664080018095,0.48077921378655236,0.47801215392310775,0.47412811531664534,0.4691161358016683,0.4629608821028545,0.45564155434145404,0.44713032507267025,0.43739011453462995,0.4263713811191552,0.4140073918021572,0.4002070443056283,0.384843549634574,0.36773570032072855,0.34861487946447345,0.32706202557493536,0.30237301694262514,0.2732204862566569,0.23654487692773682,0.18108706819604345
41220.0,0.48215174066542,0.4816008177754652,0.4799466709815763,0.4771850757975894,0.47330868293589623,0.4683065257466611,0.4621632656364238,0.45485809687738604,0.44636318595221675,0.43664144702428864,0.4256433323503317,0.41330210195816935,0.3995266434477604,0.3841901484668556,0.36711136612361855,0.34802157514829724,0.32650145110627093,0.3018461614319493,0.2727261453073862,0.23607299108944635,0.18055337122082857
41280.0,0.4813178314966914,0.48076799923361074,0.4791171236173425,0.4763609780922631,0.4724922100526888,0.4674998484753105,0.46136854959866497,0.4540775020426363,0.44559886647192,0.4358955513048951,0.4249180030954988,0.41259947550244397,0.39884884680290805,0.3835392904346315,0.36648951381016887,0.34743069404844307,0.3259432484971525,0.30132164255036437,0.272234139986133,0.23560351157825812,0.18002194560050236
41340.0,0.48048691754878403,0.47993817290260066,0.478290559448665,0.47553984860633086,0.4716786845276603,0.4666960919259957,0.46057672202100847,0.4532997579756956,0.4448373548896783,0.43515241576399283,0.4241953818794087,0.41189950110109885,0.39817364317834625,0.38289096448052173,0.3658701324453953,0.3468422253307368,0.3253874069842239,0.30079944957710897,0.27174445965211735,0.23513642835962975,0.17949278456657305
41400.0,0.4796589865885921,0.47911132655826305,0.4774669662780761,0.4747216751864998,0.47086809426865367,0.46589524408391764,0.45978777098123563,0.4525248528608467,0.4440786395085313,0.43441202883352054,0.4234754572703566,0.41120216746281923,0.39750102142279253,0.38224515958725985,0.3652532111328007,0.3462561581973759,0.3248339158375133,0.3002795718200736,0.2712570936845666,0.23467173140145173,0.17896588136644725
41460.0,0.4788340264307382,0.4782874480241121,0.4766463319556666,0.4739064457268242,0.47006042723056285,0.4650972929809464,0.4590016846033293,0.451752774928019,0.4433227086765216,0.4336743789896802,0.42275821788005746,0.4105074633387464,0.39683097042630744,0.3816018647776082,0.3646387390143066,0.34567248188688776,0.32428276436042514,0.2997619986158369,0.2707720314827978,0.23420941067407247,0.17844122926306547
41520.0,0.4780120249374139,0.4774665251711892,0.47582864437892836,0.47309414816854806,0.46925567141517704,0.46430222669546917,0.45821845105732617,0.4509835124526466,0.4425695507865572,0.4329394547528072,0.42204365236352276,0.4098153775223634,0.39616347912019084,0.38096106911427136,0.36402670527018716,0.3450911856740889,0.32373394188973376,0.2992467193297044,0.2702892624663044,0.23374945615032977,0.17791882153462302
41580.0,0.4771929700182203,0.476648545917903,0.4750138914925956,0.47228477049995,0.46845381487102866,0.4635100333522397,0.4574380585591703,0.45021705375552457,0.4418191542762737,0.43220724468723737,0.42133174941893825,0.4091258988493826,0.39549853647688366,0.3803227616998102,0.36341709911900344,0.344512258870045,0.323187437795577,0.2987337233557461,0.26980877607484405,0.23329185780559097,0.17739865147415915
41640.0,0.47637684963001,0.4758334982298728,0.4742020612884882,0.4714783007561871,0.46765484569323756,0.46272070112222796,0.456660495370564,0.4494533872026668,0.44107150762789826,0.431477737401179,0.42062249778754074,0.4084390161976335,0.3948361315098663,0.37968693167655837,0.36280990981753813,0.34393569082203,0.3226432414814503,0.298223000116838,0.26933056176853165,0.23283660561779929,0.17688071238920403
41700.0,0.47556365177672827,0.4750213701197693,0.4733931418053549,0.47067472701913926,0.46685875202335964,0.46193421822246805,0.4558857497988233,0.4486925012051637,0.44032659936811186,0.43075092154658107,0.4199158862534978,0.4077547184869496,0.39417625327355926,0.3790535682265357,0.36220512666073046,0.3433614709134882,0.3221013423842028,0.29771453906470424,0.2688546090279328,0.23238368956752806,0.17636499760148489
