time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
160,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999261,2.5499999999810194,2.5499999973194067,2.5499997919329846,2.54999105366148,2.5497844649534054,2.5470406254351774,2.5262137409526852,2.4330451942512443,2.173712816142781
161,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999119,2.5499999999782861,2.5499999970227991,2.5499997747775449,2.549990525385406,2.5497758177850476,2.5469655462829115,2.5258684811099967,2.4322037732789372,2.1726407513865968
162,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999998972,2.5499999999751974,2.54999999669749,2.5499997564343118,2.5499899725629778,2.549766927009951,2.546889405210639,2.5255217572376534,2.4313637456624355,2.1715726002332794
163,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999994,2.549999999999879,2.5499999999717153,2.5499999963411142,2.5499997368376341,2.549989394390042,2.5497577891017063,2.5468122023617648,2.5251735894734977,2.4305251119457139,2.1705083261436195
164,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999998577,2.5499999999677967,2.5499999959511506,2.5499997159192365,2.5499887900491114,2.5497484005551296,2.546733938009111,2.5248239977262248,2.429687872504434,2.1694478931346977
165,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999985,2.5499999999998328,2.5499999999633896,2.5499999955249062,2.5499996936081688,2.5499881587096915,2.5497387578863382,2.5466546125527065,2.5244730016787282,2.4288520275455663,2.1683912657773647
166,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999998044,2.5499999999584406,2.5499999950595171,2.5499996698307439,2.5499874995282328,2.5497288576343915,2.546574226515907,2.5241206207879472,2.4280175771204138,2.1673384091746817
167,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999997716,2.5499999999528917,2.5499999945519356,2.5499996445104922,2.549986811648469,2.5497186963612921,2.5464927805433444,2.5237668742881447,2.4271845211240284,2.1662892889598315
168,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999997334,2.5499999999466794,2.5499999939989224,2.5499996175680995,2.5499860942014352,2.5497082706533636,2.5464102753972981,2.5234117811914634,2.4263528593057284,2.1652438712780384
169,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.549999999999689,2.5499999999397338,2.5499999933970354,2.5499995889213567,2.5499853463057196,2.5496975771215933,2.5463267119553086,2.5230553602903369,2.4255225912716427,2.1642021227801003
170,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999994,2.5499999999996383,2.5499999999319791,2.5499999927426202,2.5499995584851058,2.5499845670676131,2.5496866124024491,2.5462420912071937,2.5226976301591346,2.4246937164907529,2.1631640106107692
171,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999999985,2.5499999999995802,2.5499999999233318,2.5499999920318071,2.5499995261711867,2.5499837555812541,2.5496753731586765,2.5461564142521236,2.5223386091557431,2.4238662343009576,2.162129502397141
172,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999989,2.5499999999999985,2.5499999999995135,2.5499999999137009,2.5499999912604929,2.5499994918883915,2.5499829109288847,2.5496638560796177,2.546069682296292,2.521978315423921,2.4230401439116007,2.1610985662422499
173,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999985,2.5499999999994376,2.549999999902989,2.5499999904243387,2.5499994555424039,2.5499820321809352,2.5496520578823083,2.5459818966495757,2.5216167668945202,2.4222154444115347,2.1600711707104727
174,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.549999999999998,2.5499999999993497,2.5499999998910887,2.549999989518752,2.5499994170357652,2.5499811183963348,2.549639975311472,2.5458930587236996,2.5212539812881012,2.4213921347696794,2.1590472848241102
175,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999972,2.5499999999992489,2.5499999998778846,2.5499999885388833,2.5499993762678046,2.5499801686225778,2.5496276051407718,2.5458031700286332,2.5208899761161145,2.4205702138438951,2.1580268780475325
176,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5500000000000003,2.5499999999999963,2.5499999999991347,2.5499999998632519,2.5499999874796102,2.549999333134616,2.54997918189606,2.5496149441725913,2.5457122321711219,2.5205247686835741,2.4197496803804444,2.1570099202855109
177,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999963,2.5499999999990064,2.5499999998470559,2.5499999863355316,2.5499992875289856,2.5499781572421418,2.5496019892393544,2.5456202468509384,2.5201583760902926,2.4189305330230817,2.1559963818669385
178,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999958,2.5499999999988598,2.5499999998291489,2.5499999851009503,2.5499992393403779,2.5499770936755066,2.549588737203123,2.5455272158597548,2.5197908152335544,2.4181127703116343,2.1549862335446393
179,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999945,2.5499999999986924,2.5499999998093741,2.5499999837698697,2.5499991884548536,2.5499759902002137,2.549575184957027,2.54543314107717,2.5194221028093962,2.4172963906915692,2.15397944647825
180,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5500000000000003,2.549999999999994,2.5499999999985024,2.5499999997875604,2.5499999823359762,2.5499991347550477,2.5499748458100013,2.5495613294251496,2.545338024469161,2.5190522553149886,2.416481392514406,2.1529759922312537
181,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999923,2.5499999999982883,2.5499999997635237,2.5499999807926206,2.5499990781200279,2.549973659487498,2.5495471675580341,2.5452418680790703,2.5186812890522172,2.4156677740496462,2.1519758486382585
182,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999914,2.5499999999980463,2.549999999737067,2.5499999791328318,2.5499990184256554,2.5499724302085536,2.5495326963525153,2.5451446740536867,2.5183092201208765,2.4148555334500701,2.1509789869949723
183,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999896,2.5499999999977732,2.5499999997079774,2.5499999773492745,2.5499989555439475,2.5499711569361385,2.5495179128225378,2.5450464445962493,2.517936064439243,2.4140446688174939,2.1499853783080622
184,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999883,2.5499999999974654,2.5499999996760274,2.549999975434257,2.5499988893434606,2.5499698386250795,2.5495028140202525,2.5449471819942442,2.5175618377278206,2.4132351781633146,2.1489949950832852
185,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999865,2.549999999997119,2.5499999996409692,2.5499999733797099,2.5499988196890828,2.5499684742207451,2.5494873970303789,2.5448468886108691,2.5171865555192245,2.4124270594211876,2.1480078104497027
186,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999829,2.5499999999967295,2.549999999602544,2.5499999711771713,2.5499987464420348,2.549967062659515,2.5494716589709503,2.5447455668820993,2.5168102331583841,2.4116203104508287,2.1470237979885129
187,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000012,2.5499999999999998,2.5499999999999798,2.549999999996293,2.549999999560467,2.5499999688177803,2.5499986694598542,2.54996560286911,2.549455596993409,2.5446432193137909,2.5164328858061,2.4108149290419125,2.1460429316997289
188,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999781,2.5499999999958014,2.5499999995144358,2.549999966292265,2.5499985885963539,2.5499640937686987,2.5494392082828408,2.5445398484804298,2.5160545284402414,2.4100109129160412,2.145065185977737
189,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999745,2.5499999999952525,2.5499999994641303,2.5499999635909179,2.5499985037015773,2.5499625342692052,2.5494224900583453,2.5444354570225296,2.5156751758580627,2.4092082597304789,2.144090535574803
190,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999989,2.5499999999999705,2.5499999999946401,2.5499999994092053,2.5499999607036021,2.5499984146217991,2.5499609232733564,2.5494054395730377,2.5443300476462269,2.5152948426767048,2.4084069670786308,2.1431189556088275
191,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999994,2.5499999999999661,2.5499999999939535,2.5499999993492919,2.5499999576197228,2.5499983211994541,2.5499592596761298,2.5493880541145537,2.5442236231194131,2.5149135433368288,2.407607032495513,2.1421504215233993
192,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999607,2.5499999999931884,2.5499999992839979,2.549999954328213,2.5499982232731235,2.5499575423649814,2.5493703310051483,2.5441161862699744,2.5145312921045697,2.4068084534598007,2.1411849090949908
193,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999998,2.5499999999999545,2.5499999999923357,2.5499999992129054,2.5499999508175275,2.549998120677524,2.5499557702199454,2.549352267601749,2.5440077399850565,2.5141481030723227,2.4060112273945786,2.1402223944275973
194,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999488,2.5499999999913854,2.5499999991355695,2.5499999470756216,2.5499980132434632,2.5499539421140369,2.5493338612962511,2.5438982872078215,2.5137639901620861,2.4052153516713828,2.1392628539389169
195,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999403,2.5499999999903298,2.5499999990515128,2.549999943089948,2.5499979007978304,2.5499520569133187,2.54931510951551,2.5437878309370632,2.5133789671259619,2.404420823610335,2.1383062643592052
196,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5500000000000003,2.549999999999931,2.5499999999891583,2.549999998960232,2.5499999388474301,2.5499977831635667,2.5499501134772857,2.5492960097215813,2.5436763742241979,2.5129930475493145,2.4036276404838111,2.1373526027196701
197,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999989,2.5499999999999203,2.5499999999878566,2.5499999988611926,2.5499999343344526,2.5499976601596459,2.5499481106590633,2.549276559411803,2.5435639201718474,2.5126062448523436,2.4028357995178777,2.1364018463467764
198,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999985,2.5499999999999083,2.5499999999864138,2.5499999987538233,2.5499999295368494,2.5499975316010537,2.5499460473056166,2.5492567561188082,2.5434504719325126,2.5122185722916641,2.4020452978937015,2.1354539728596498
199,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999998955,2.549999999984816,2.5499999986375199,2.5499999244398852,2.5499973972987675,2.5499439222580178,2.5492365974107116,2.5433360327064172,2.511830042962556,2.4012561327500643,2.1345089601606277
200,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999998808,2.5499999999830489,2.5499999985116424,2.5499999190282474,2.5499972570597511,2.5499417343516537,2.549216080891036,2.5432206057403648,2.5114406698005047,2.4004683011844739,2.1335667864347396
201,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000007,2.5499999999999989,2.5499999999998635,2.5499999999810972,2.5499999983755122,2.5499999132860247,2.5499971106869297,2.5499394824164887,2.5491952041988646,2.5431041943257546,2.5110504655833119,2.3996818002554074,2.1326274301407544
202,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999994,2.5499999999998448,2.5499999999789429,2.5499999982284112,2.549999907196693,2.5499969579791815,2.5499371652772913,2.5491739650088103,2.5429868017971864,2.5106594429328584,2.3988966269837859,2.131690870008383
203,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999998,2.5499999999998231,2.5499999999765666,2.5499999980695778,2.5499999007431065,2.5499967987313212,2.5499347817538824,2.5491523610310414,2.5428684315308394,2.5102676143170171,2.3981127783546561,2.1307570850319806
204,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999999994,2.5499999999999994,2.5499999999997986,2.5499999999739473,2.5499999978982077,2.5499998939074788,2.5499966327340911,2.5499323306613655,2.549130390011316,2.5427490869429299,2.5098749920514694,2.3973302513188801,2.1298260544662946
205,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.5499999999999985,2.5499999999999994,2.5499999999997711,2.5499999999710652,2.5499999977134524,2.5499998866713649,2.5499964597741647,2.5499298108103585,2.5491080497308571,2.5426287714884954,2.5094815883014276,2.3965490427942489,2.1288977578225832
206,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999989,2.5499999999999989,2.5499999999997405,2.5499999999678962,2.5499999975144148,2.5499998790156542,2.5499962796340983,2.5499272210072554,2.5490853380066376,2.5425074886591448,2.5090874150838127,2.3957691496681992,2.1279721748609108
207,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000007,2.5499999999999998,2.549999999999998,2.5499999999997063,2.5499999999644145,2.5499999973001466,2.5499998709205483,2.5499960920923708,2.5499245600544218,2.5490622526909901,2.5423852419826227,2.5086924842685492,2.3949905687978337,2.1270492855901075
208,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000012,2.5500000000000003,2.549999999999998,2.5499999999996672,2.5499999999605931,2.549999997069651,2.5499998623655449,2.5499958969233694,2.5499218267504373,2.549038791671653,2.5422620350211864,2.5082968075804564,2.3942132970116878,2.1261290702625493
209,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999994,2.549999999999998,2.5499999999996228,2.5499999999564031,2.5499999968218763,2.5499998533294304,2.5499956938973312,2.5499190198903716,2.5490149528721346,2.5421378713690626,2.5079003966016176,2.3934373311127777,2.1252115093645805
210,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999994,2.5499999999999976,2.5499999999995731,2.5499999999518121,2.5499999965557127,2.5499998437902627,2.5499954827804467,2.5499161382659201,2.5489907342507943,2.5420127546535234,2.5075032627718765,2.3926626678766039,2.1242965836229337
211,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999994,2.5499999999999972,2.549999999999518,2.5499999999467868,2.5499999962699951,2.5499998337253533,2.5499952633347571,2.5499131806657225,2.5489661338015921,2.541886688531283,2.507105417391752,2.3918893040556268,2.1233842739912197
212,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999963,2.5499999999994567,2.5499999999412908,2.5499999959634971,2.5499998231112526,2.5499950353181839,2.5499101458755646,2.5489411495537753,2.5417596766878736,2.5067068716238108,2.3911172363796411,2.1224745616486973
213,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999954,2.5499999999993883,2.5499999999352845,2.5499999956349271,2.5499998119237359,2.5499947984846068,2.5499070326785307,2.5489157795711632,2.5416317228381207,2.5063076364934678,2.3903464615546288,2.1215674280023671
214,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999954,2.5499999999993124,2.5499999999287262,2.5499999952829309,2.5499998001377882,2.5499945525837338,2.5499038398553537,2.5488900219531048,2.5415028307219818,2.5059077228922062,2.3895769762680095,2.1206628546734629
215,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999989,2.5499999999999958,2.549999999999228,2.5499999999215719,2.5499999949060843,2.5499997877275908,2.5499942973611995,2.5499005661845424,2.5488638748336196,2.5413730041054463,2.5055071415781289,2.3888087771868847,2.1197608235005321
216,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999989,2.5499999999999954,2.5499999999991334,2.5499999999137732,2.5499999945028931,2.5499997746665048,2.5499940325585775,2.5498972104425923,2.5488373363812693,2.5412422467794085,2.5051059031775718,2.3880418609590852,2.1188613165357699
217,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999989,2.549999999999994,2.5499999999990277,2.54999999990528,2.5499999940717903,2.5499997609270566,2.5499937579133007,2.5498937714043022,2.5488104047996054,2.5411105625568657,2.5047040181876734,2.387276224216599,2.117964316036788
218,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999923,2.54999999999891,2.5499999998960363,2.5499999936111331,2.5499997464809221,2.5499934731587688,2.5498902478428671,2.5487830783263874,2.5409779552737288,2.5043014969768538,2.3865118635738871,2.1170698044687404
219,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999909,2.5499999999987804,2.5499999998859852,2.5499999931191999,2.5499997312989136,2.5499931780243035,2.5498866385301615,2.5487553552337769,2.5408444287867131,2.5038983497870317,2.3857487756303297,2.1161777644979924
220,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999909,2.5499999999986382,2.5499999998750642,2.5499999925941896,2.549999715350963,2.5499928722351402,2.5498829422369811,2.5487272338283167,2.5407099869718541,2.5034945867354668,2.3849869569717863,2.1152881789875995
221,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999901,2.5499999999984797,2.5499999998632061,2.5499999920342127,2.5499996986061135,2.5499925555125356,2.5498791577330957,2.5486987124501588,2.5405746337255,2.503090217815005,2.3842264041688361,2.1144010310001637
222,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999883,2.5499999999983034,2.5499999998503409,2.5499999914372959,2.5499996810324954,2.5499922275736484,2.5498752837876775,2.5486697894737449,2.5404383729604865,2.5026852528974621,2.3834671137813772,2.1135163037863061
223,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999856,2.5499999999981076,2.5499999998363934,2.5499999908013762,2.5499996625973189,2.5499918881316312,2.5498713191693732,2.5486404633071387,2.540301208606818,2.5022797017340519,2.3827090823573362,2.1126339807865921
224,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999989,2.5499999999999834,2.5499999999978922,2.5499999998212832,2.5499999901242951,2.549999643266859,2.5499915368956954,2.5498672626464214,2.5486107323915674,2.5401631446116721,2.5018735739562348,2.3819523064323356,2.1117540456312649
225,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5500000000000003,2.5499999999999994,2.5499999999999812,2.5499999999976546,2.5499999998049252,2.5499999894038008,2.5499996230064363,2.549991173570993,2.5498631129870852,2.5485805952020257,2.5400241849357554,2.5014668790790351,2.3811967825338995,2.1108764821295778
226,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.549999999999979,2.5499999999973939,2.5499999997872305,2.5499999886375417,2.5499996017804087,2.5499907978587339,2.5498588689596731,2.5485500502465088,2.5398843335543893,2.5010596265011569,2.3804425071797479,2.1100012742726082
227,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999763,2.5499999999971061,2.5499999997681018,2.5499999878230608,2.5499995795521571,2.5499904094562256,2.5498545293326935,2.5485190960657125,2.5397435944570264,2.5006518255061385,2.379689476878049,2.1091284062315001
228,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999727,2.5499999999967882,2.5499999997474379,2.5499999869577996,2.549999556284066,2.5499900080567826,2.5498500928752574,2.548487731233434,2.5396019716441742,2.5002434852653481,2.3789376881309194,2.1082578623487356
229,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999692,2.5499999999964382,2.5499999997251313,2.5499999860390883,2.5499995319375151,2.5499895933498471,2.5498455583570721,2.5484559543558376,2.5394594691285231,2.4998346148379911,2.3781871374326733,2.1073896271407331
230,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999652,2.549999999996055,2.5499999997010665,2.549999985064145,2.5499995064728669,2.5499891650210005,2.5498409245486449,2.5484237640713059,2.5393160909339056,2.4994252231726555,2.3774378212707798,2.1065236852946083
231,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999998,2.5499999999999994,2.5499999999999998,2.5499999999999612,2.5499999999956344,2.5499999996751233,2.5499999840300736,2.5499994798494452,2.5499887227519138,2.5498361902216287,2.5483911590505826,2.5391718410930597,2.4990153191097786,2.3766897361282879,2.1056600216618655
