start_s,end_s,radius_cm,delta_H,delta_M,delta_logD,mean_H_rate_s-1,mean_M_rate_s-1,mean_logD_rate_s-1
780,840,2,0.01069470862362816,-0.0024734083520204231,0.0082213002716077371,0.00017824514372713601,-4.1223472533673718e-05,0.00013702167119346227
840,900,2,0.010615915062926279,-0.0023790978840136923,0.0082368171789125866,0.00017693191771543798,-3.9651631400228207e-05,0.00013728028631520978
900,960,2,0.011630259387896968,-0.0022821665548070497,0.0093480928330899188,0.00019383765646494947,-3.8036109246784158e-05,0.00015580154721816532
960,1020,2,0.010940899227829398,-0.0021974999319192695,0.0087433992959101287,0.00018234832046382329,-3.6624998865321158e-05,0.00014572332159850214
1020,1080,2,0.012569292531493803,-0.0021074440538056405,0.010461848477688163,0.00020948820885823005,-3.5124067563427344e-05,0.00017436414129480272
1080,1140,2,0.012228638493179539,-0.0020241119039285937,0.010204526589250945,0.00020381064155299231,-3.3735198398809894e-05,0.00017007544315418243
1140,1200,2,0.012331171545045649,-0.0019534566169384093,0.01037771492810724,0.00020551952575076083,-3.255761028230682e-05,0.00017296191546845401
1200,1260,2,0.011614864828961596,-0.0018942069200906381,0.0097206579088709583,0.00019358108048269328,-3.1570115334843968e-05,0.00016201096514784931
1260,1320,2,0.012946566202314574,-0.0018268175557290822,0.011119748646585492,0.00021577610337190957,-3.0446959262151371e-05,0.0001853291441097582
1320,1380,2,0.012741270203145943,-0.0017570491095671298,0.010984221093578814,0.00021235450338576574,-2.9284151826118829e-05,0.00018307035155964689
1380,1440,2,0.012300229311505262,-0.001708749655547348,0.010591479655957914,0.00020500382185842104,-2.8479160925789133e-05,0.0001765246609326319
1440,1500,2,0.011193280316994042,-0.0016703236776014208,0.0095229566393926213,0.00018655467194990071,-2.7838727960023679e-05,0.00015871594398987702
1500,1560,2,0.012038910342789005,-0.0016245987252584138,0.010414311617530592,0.00020064850571315009,-2.7076645420973563e-05,0.00017357186029217652
1560,1620,2,0.011378469465893271,-0.0015804404049762494,0.0097980290609170212,0.00018964115776488785,-2.6340673416270825e-05,0.00016330048434861703
1620,1680,2,0.011730427872646998,-0.001540749235647218,0.01018967863699978,0.0001955071312107833,-2.5679153927453634e-05,0.00016982797728332967
1680,1740,2,0.012935040423648458,-0.0014845890282327162,0.011450451395415742,0.00021558400706080764,-2.4743150470545271e-05,0.00019084085659026238
1740,1800,2,0.012759368318493391,-0.0014344871271669557,0.011324881191326436,0.00021265613864155652,-2.3908118786115928e-05,0.00018874801985544059
1800,1860,2,0.012830112587774001,-0.0013934281826825934,0.011436684405091407,0.00021383520979623334,-2.322380304470989e-05,0.00019061140675152345
1860,1920,2,0.011198062626284755,-0.0013677574526873432,0.0098303051735974117,0.00018663437710474592,-2.2795957544789053e-05,0.00016383841955995687
1920,1980,2,0.011344212222621997,-0.0013457296672330921,0.0099984825553889045,0.00018907020371036661,-2.2428827787218199e-05,0.00016664137592314841
1980,2040,2,0.011736110810614209,-0.0013117770306224907,0.010424333779991718,0.00019560184684357015,-2.1862950510374844e-05,0.0001737388963331953
2040,2100,2,0.011049961612779158,-0.0012863572412356306,0.0097636043715435272,0.00018416602687965262,-2.1439287353927175e-05,0.00016272673952572546
2100,2160,2,0.010926594795028166,-0.0012637882527469502,0.0096628065422812159,0.00018210991325046943,-2.1063137545782504e-05,0.00016104677570468693
2160,2220,2,0.011739214570871626,-0.0012288503822659169,0.010510364188605709,0.00019565357618119377,-2.0480839704431948e-05,0.00017517273647676181
2220,2280,2,0.010985321732177866,-0.0012032520860902896,0.0097820696460875767,0.00018308869553629778,-2.0054201434838158e-05,0.00016303449410145961
2280,2340,2,0.011762494501405873,-0.0011784740534793864,0.010584020447926487,0.00019604157502343123,-1.9641234224656438e-05,0.00017640034079877479
2340,2400,2,0.010990181026399537,-0.0011526633592764124,0.0098375176671231246,0.00018316968377332562,-1.9211055987940205e-05,0.00016395862778538541
2400,2460,2,0.011574184488262751,-0.0011280668147141543,0.010446117673548597,0.00019290307480437918,-1.8801113578569237e-05,0.00017410196122580993
2460,2520,2,0.010984576170859905,-0.0011047941333064554,0.0098797820375534501,0.00018307626951433176,-1.841323555510759e-05,0.00016466303395922416
2520,2580,2,0.0098160272670275717,-0.001098137088436299,0.0087178901785912727,0.00016360045445045952,-1.8302284807271651e-05,0.00014529816964318787
2580,2640,2,0.011011555508901372,-0.0010777599303782859,0.0099337955785230858,0.0001835259251483562,-1.7962665506304763e-05,0.00016556325964205143
2640,2700,2,0.010727386987694987,-0.0010540527746731032,0.0096733342130218836,0.00017878978312824977,-1.756754624455172e-05,0.00016122223688369805
2700,2760,2,0.0093910724096824549,-0.0010490590253960375,0.0083420133842864175,0.00015651787349470759,-1.7484317089933958e-05,0.00013903355640477362
2760,2820,2,0.009183135676103904,-0.0010450809194444965,0.0081380547566594075,0.00015305226126839839,-1.7418015324074944e-05,0.00013563424594432346
2820,2880,2,0.010180408357947091,-0.0010261889319234385,0.009154219426023652,0.0001696734726324515,-1.7103148865390642e-05,0.00015257032376706086
2880,2940,2,0.0087069617197143012,-0.0010157816388446511,0.0076911800808696501,0.00014511602866190503,-1.6929693980744185e-05,0.00012818633468116085
2940,3000,2,0.0087796036207997696,-0.0010173177660935534,0.0077622858547062162,0.00014632672701332948,-1.6955296101559222e-05,0.00012937143091177027
3000,3060,2,0.0084477972724736894,-0.0010054950330534995,0.0074423022394201899,0.00014079662120789483,-1.675825055089166e-05,0.00012403837065700317
3060,3120,2,0.010193012584082561,-0.00098455257355775649,0.0092084600105248049,0.0001698835430680427,-1.6409209559295943e-05,0.00015347433350874676
3120,3180,2,0.0094530126839684758,-0.0009606085924418889,0.0084924040915265869,0.00015755021139947459,-1.6010143207364815e-05,0.00014154006819210979
3180,3240,2,0.0089825146791918664,-0.00095589560505257576,0.0080266190741392907,0.00014970857798653111,-1.5931593417542929e-05,0.00013377698456898819
3240,3300,2,0.0089072118124825517,-0.00094742400207931121,0.0079597878104032405,0.00014845353020804253,-1.5790400034655188e-05,0.00013266313017338733
3300,3360,2,0.0078854356171889073,-0.00094873708310730387,0.0069366985340816034,0.00013142392695314847,-1.5812284718455064e-05,0.00011561164223469339
3360,3420,2,0.0080647119410127699,-0.0009473464433712997,0.0071173654976414702,0.00013441186568354617,-1.578910738952166e-05,0.0001186227582940245
3420,3480,2,0.0070293802618004442,-0.00094980001506334011,0.0060795802467371041,0.00011715633769667407,-1.5830000251055669e-05,0.0001013263374456184
3480,3540,2,0.007024748389657387,-0.0009529629824849839,0.0060717854071724031,0.00011707913982762312,-1.5882716374749731e-05,0.00010119642345287339
3540,3600,2,0.0084310259804686316,-0.00093780967060799747,0.0074932163098606341,0.00014051709967447719,-1.5630161176799959e-05,0.00012488693849767725
3600,3660,2,0.0075908815528787921,-0.00092532877082837639,0.0066655527820504157,0.00012651469254797986,-1.5422146180472941e-05,0.00011109254636750693
3660,3720,2,0.0074406717919742738,-0.00092469867554054175,0.006515973116433732,0.00012401119653290455,-1.5411644592342361e-05,0.00010859955194056221
3720,3780,2,0.0077227972487005081,-0.00091449637494958602,0.0068083008737509221,0.0001287132874783418,-1.5241606249159767e-05,0.00011347168122918203
3780,3840,2,0.007074022863416074,-0.00091400464030852446,0.0061600182231075495,0.00011790038105693456,-1.523341067180874e-05,0.00010266697038512582
3840,3900,2,0.0066439968173033215,-0.00091807263685145246,0.005725924180451869,0.00011073328028838869,-1.5301210614190874e-05,9.5432069674197812e-05
3900,3960,2,0.0065730112779921468,-0.00091675052101364285,0.0056562607569785039,0.00010955018796653578,-1.5279175350227381e-05,9.4271012616308395e-05
3960,4020,2,0.0058680173577013717,-0.0009232979360053184,0.0049447194216960533,9.7800289295022866e-05,-1.5388298933421974e-05,8.2411990361600882e-05
4020,4080,2,0.0052409018000524332,-0.00093433900770542588,0.0043065627923470073,8.7348363334207221e-05,-1.5572316795090431e-05,7.1776046539116784e-05
4080,4140,2,0.0063811940896743025,-0.00092680441884360198,0.0054543896708307005,0.00010635323482790504,-1.5446740314060032e-05,9.0906494513845007e-05
4140,4200,2,0.0057165024842894541,-0.00092309916104182932,0.0047934033232476247,9.5275041404824229e-05,-1.5384986017363821e-05,7.9890055387460415e-05
4200,4260,2,0.0059715954749135491,-0.00092481045039197185,0.0050467850245215773,9.9526591248559154e-05,-1.5413507506532865e-05,8.4113083742026293e-05
4260,4320,2,0.0068643189424322237,-0.00090999048084339229,0.0059543284615888314,0.00011440531570720373,-1.5166508014056539e-05,9.9238807693147188e-05
4320,4380,2,0.0048959236695664821,-0.00091724552766755951,0.0039786781418989225,8.1598727826108031e-05,-1.5287425461125991e-05,6.6311302364982047e-05
4380,4440,2,0.0043827639684266284,-0.00093657267055216598,0.0034461912978744624,7.3046066140443808e-05,-1.5609544509202768e-05,5.743652163124104e-05
4440,4500,2,0.0051961476519201133,-0.00093473991867865092,0.0042614077332414624,8.6602460865335215e-05,-1.5578998644644181e-05,7.1023462220691044e-05
4500,4560,2,0.0051591780548955191,-0.00092930243901512277,0.0042298756158803963,8.5986300914925315e-05,-1.548837398358538e-05,7.0497926931339938e-05
4560,4620,2,0.00581000420656963,-0.00092467459907530358,0.0048853296074943264,9.6833403442827173e-05,-1.5411243317921728e-05,8.1422160124905435e-05
4620,4680,2,0.0051882602156057001,-0.00091922781784967156,0.0042690323977560285,8.6471003593428336e-05,-1.5320463630827861e-05,7.1150539962600479e-05
4680,4740,2,0.0053936380702750419,-0.00092008859106545993,0.004473549479209582,8.9893967837917368e-05,-1.5334809851091e-05,7.4559157986826369e-05
4740,4800,2,0.004834377489883579,-0.00092473440962803632,0.0039096430802555426,8.0572958164726313e-05,-1.5412240160467272e-05,6.5160718004259041e-05
4800,4860,2,0.0039934453851440121,-0.00093770016251584765,0.0030557452226281645,6.6557423085733541e-05,-1.5628336041930793e-05,5.0929087043802741e-05
4860,4920,2,0.0050080567957104805,-0.00093490947247135137,0.0040731473232391291,8.3467613261841339e-05,-1.558182454118919e-05,6.7885788720652149e-05
4920,4980,2,0.003272693726557141,-0.00094332133897717663,0.0023293723875799643,5.4544895442619018e-05,-1.5722022316286276e-05,3.8822873126332738e-05
4980,5040,2,0.0029750495398267462,-0.00096538657261902028,0.002009662967207726,4.9584158997112437e-05,-1.6089776210317004e-05,3.3494382786795433e-05
5040,5100,2,0.0035007681394988444,-0.00096808238556586601,0.0025326857539329783,5.834613565831407e-05,-1.6134706426097765e-05,4.2211429232216305e-05
5100,5160,2,0.0050684001899985454,-0.00095532578112564326,0.0041130744088729021,8.4473336499975754e-05,-1.5922096352094053e-05,6.8551240147881698e-05
5160,5220,2,0.0039912381143859532,-0.00095188858327260872,0.0030393495311133445,6.6520635239765893e-05,-1.5864809721210146e-05,5.0655825518555744e-05
5220,5280,2,0.0029218120202387787,-0.00097164553801654119,0.0019501664822222375,4.8696867003979646e-05,-1.6194092300275686e-05,3.250277470370396e-05
5280,5340,2,0.0038802452194984793,-0.00097091571646781838,0.002909329503030661,6.4670753658307992e-05,-1.6181928607796973e-05,4.8488825050511018e-05
5340,5400,2,0.0029412287919098334,-0.00097875185564660905,0.0019624769362632244,4.9020479865163889e-05,-1.6312530927443485e-05,3.2707948937720405e-05
5400,5460,2,0.004188431584612462,-0.00097501433096430778,0.0032134172536481542,6.9807193076874371e-05,-1.625023884940513e-05,5.3556954227469238e-05
5460,5520,2,0.0033569741362216021,-0.00097287983345106799,0.0023840943027705341,5.5949568937026704e-05,-1.6214663890851132e-05,3.9734905046175566e-05
5520,5580,2,0.0029357900184804331,-0.00099014787446211061,0.0019456421440183225,4.8929833641340555e-05,-1.650246457436851e-05,3.2427369066972038e-05
5580,5640,2,0.0027712694161902141,-0.00099525776430961499,0.0017760116518805991,4.6187823603170232e-05,-1.6587629405160249e-05,2.9600194198009986e-05
5640,5700,2,0.0035755876835068534,-0.00099592370764731153,0.0025796639758595419,5.9593128058447557e-05,-1.6598728460788526e-05,4.2994399597659034e-05
5700,5760,2,0.0027114791315980824,-0.00099714601824668625,0.0017143331133513962,4.519131885996804e-05,-1.6619100304111437e-05,2.8572218555856603e-05
5760,5820,2,0.0019277118778889824,-0.0010187409819064075,0.00090897089598257486,3.2128531298149703e-05,-1.6979016365106791e-05,1.5149514933042913e-05
5820,5880,2,0.0022214381450958998,-0.0010236210963149306,0.0011978170487809692,3.702396908493166e-05,-1.7060351605248842e-05,1.9963617479682818e-05
5880,5940,2,0.0043801307942684664,-0.0010108364993422492,0.0033692942949262172,7.3002179904474446e-05,-1.6847274989037485e-05,5.6154904915436954e-05
5940,6000,2,0.0036958121059910143,-0.00099562481220061283,0.0027001872937904015,6.1596868433183571e-05,-1.6593746870010213e-05,4.5003121563173355e-05
6000,6060,2,0.0025803816084863929,-0.0010108227187277663,0.0015695588897586266,4.3006360141439878e-05,-1.6847045312129438e-05,2.6159314829310443e-05
6060,6120,2,0.0014419417510166399,-0.0010349381976244298,0.00040700355339221006,2.4032362516943998e-05,-1.7248969960407164e-05,6.7833925565368341e-06
6120,6180,2,0.0034117372995702278,-0.0010309029904350675,0.0023808343091351603,5.686228832617046e-05,-1.7181716507251124e-05,3.9680571818919336e-05
6180,6240,2,0.0027458188415132589,-0.0010255088937766443,0.0017203099477366146,4.5763647358554317e-05,-1.7091814896277406e-05,2.8671832462276911e-05
6240,6300,2,0.0022358600215810487,-0.0010380347768601528,0.0011978252447208959,3.726433369301748e-05,-1.7300579614335881e-05,1.99637540786816e-05
6300,6360,2,0.0015743290420319189,-0.0010567428456970118,0.0005175861963349071,2.6238817367198649e-05,-1.7612380761616864e-05,8.6264366055817852e-06
6360,6420,2,0.0012797511506001946,-0.0010702436047732855,0.00020950754582690911,2.1329185843336578e-05,-1.7837393412888091e-05,3.4917924304484853e-06
6420,6480,2,0.0010942986541787603,-0.0010856689428814792,8.629711297281073e-06,1.8238310902979336e-05,-1.8094482381357985e-05,1.4382852162135123e-07
6480,6540,2,0.0032908869972174681,-0.0010703119293733188,0.0022205750678441494,5.4848116620291136e-05,-1.7838532156221979e-05,3.7009584464069154e-05
6540,6600,2,0.0018357636620032203,-0.0010720281298898793,0.000763735532113341,3.0596061033387006e-05,-1.7867135498164653e-05,1.272892553522235e-05
6600,6660,2,0.00094101714783600965,-0.0010937727765754912,-0.00015275562873948156,1.568361913060016e-05,-1.8229546276258188e-05,-2.5459271456580262e-06
6660,6720,2,0.0014786143032622379,-0.0011019522614019173,0.0003766620418603206,2.4643571721037297e-05,-1.8365871023365289e-05,6.27770069767201e-06
6720,6780,2,0.0022449716673492714,-0.0010988426778708316,0.0011461289894784399,3.7416194455821192e-05,-1.8314044631180527e-05,1.9102149824640664e-05
6780,6840,2,0.0010340216041113681,-0.0011090278640113749,-7.5006259900006755e-05,1.7233693401856135e-05,-1.8483797733522915e-05,-1.2501043316667793e-06
6840,6900,2,0.0027167952153178687,-0.0011053807943691152,0.0016114144209487535,4.5279920255297812e-05,-1.8423013239485252e-05,2.685690701581256e-05
6900,6960,2,0.0022249191821500647,-0.0010990044686076395,0.0011259147135424252,3.7081986369167746e-05,-1.8316741143460658e-05,1.8765245225707088e-05
6960,7020,2,0.0017148356764179473,-0.0011129384611959503,0.00060189721522199702,2.8580594606965788e-05,-1.8548974353265838e-05,1.0031620253699951e-05
7020,7080,2,0.00093375021316177698,-0.0011276864243594809,-0.00019393621119770388,1.5562503552696283e-05,-1.8794773739324679e-05,-3.2322701866283981e-06
7080,7140,2,0.0015334662758719197,-0.0011332815131156193,0.00040018476275630044,2.5557771264531996e-05,-1.8888025218593655e-05,6.6697460459383405e-06
7140,7200,2,0.0014456923330774529,-0.0011415839185564824,0.00030410841452097048,2.4094872217957548e-05,-1.902639864260804e-05,5.068473575349508e-06
7200,7260,2,0.0015034941704917815,-0.0011473531097506984,0.00035614106074108309,2.5058236174863025e-05,-1.9122551829178307e-05,5.9356843456847186e-06
7260,7320,2,3.9143892989090823e-05,-0.0011665894382322239,-0.0011274455452431331,6.5239821648484704e-07,-1.9443157303870399e-05,-1.8790759087385551e-05
7320,7380,2,0.0011332792594447305,-0.0011727039120552896,-3.9424652610559052e-05,1.8887987657412175e-05,-1.9545065200921492e-05,-6.5707754350931751e-07
7380,7440,2,0.00035256568463692961,-0.0011820560646794431,-0.00082949038004251352,5.8760947439488264e-06,-1.9700934411324054e-05,-1.3824839667375225e-05
7440,7500,2,0.001561705464799612,-0.0011829111332265219,0.00037879433157309017,2.6028424413326866e-05,-1.9715185553775365e-05,6.3132388595515027e-06
7500,7560,2,0.0010900397115093385,-0.0011834551642431468,-9.3415452733808246e-05,1.8167328525155641e-05,-1.9724252737385781e-05,-1.5569242122301374e-06
7560,7620,2,0.0004558467459482296,-0.00120244186386817,-0.00074659511791994038,7.5974457658038268e-06,-2.0040697731136168e-05,-1.2443251965332339e-05
7620,7680,2,0.00050403787721542415,-0.0012098908795793728,-0.00070585300236394866,8.4006312869237359e-06,-2.0164847992989547e-05,-1.1764216706065811e-05
7680,7740,2,0.0018437483386377629,-0.0012042830684968475,0.00063946527014091537,3.0729138977296051e-05,-2.0071384474947459e-05,1.0657754502348589e-05
7740,7800,2,0.00054752301947824655,-0.0012150212096598556,-0.00066749819018160905,9.1253836579707762e-06,-2.0250353494330928e-05,-1.112496983636015e-05
7800,7860,2,0.0023352858275922372,-0.0012104885381797326,0.0011247972894125047,3.8921430459870618e-05,-2.0174808969662211e-05,1.8746621490208411e-05
7860,7920,2,0.0011724279236299262,-0.0012085875667466328,-3.6159643116706608e-05,1.9540465393832104e-05,-2.0143126112443879e-05,-6.0266071861177683e-07
7920,7980,2,0.00028213614070604631,-0.0012331197183836351,-0.00095098357767758879,4.7022690117674383e-06,-2.055199530639392e-05,-1.5849726294626478e-05
7980,8040,2,0.0011044640364172853,-0.0012383195185823592,-0.00013385548216507392,1.8407733940288087e-05,-2.063865864303932e-05,-2.230924702751232e-06
8040,8100,2,-0.00032223848661006027,-0.0012487351567517513,-0.0015709736433618116,-5.3706414435010043e-06,-2.0812252612529188e-05,-2.6182894056030193e-05
8100,8160,2,0.0022221870474529171,-0.0012472183570778062,0.00097496869037511091,3.7036450790881954e-05,-2.0786972617963437e-05,1.6249478172918514e-05
8160,8220,2,0.00078279095119604403,-0.0012452117537026797,-0.00046242080250663564,1.30465158532674e-05,-2.0753529228377995e-05,-7.7070133751105937e-06
8220,8280,2,0.0012467786178699258,-0.0012540389566119969,-7.2603387420711041e-06,2.0779643631165429e-05,-2.0900649276866615e-05,-1.2100564570118507e-07
8280,8340,2,-0.00053881923651155628,-0.0012749810270381301,-0.0018138002635496864,-8.9803206085259376e-06,-2.1249683783968835e-05,-3.0230004392494774e-05
8340,8400,2,0.00071625364963101568,-0.0012851671899064276,-0.00056891354027541197,1.1937560827183595e-05,-2.1419453165107127e-05,-9.481892337923533e-06
8400,8460,2,0.00089296956235362934,-0.001281812580751579,-0.00038884301839794966,1.4882826039227155e-05,-2.1363543012526317e-05,-6.4807169732991611e-06
8460,8520,2,0.0018270964242484977,-0.0012787893121790073,0.00054830711206949045,3.0451607070808296e-05,-2.1313155202983455e-05,9.1384518678248414e-06
8520,8580,2,0.00055766643306287556,-0.0012862509032693925,-0.00072858447020651695,9.2944405510479257e-06,-2.1437515054489874e-05,-1.214307450344195e-05
8580,8640,2,0.00018695523181189166,-0.0013012465431146147,-0.0011142913113027231,3.1159205301981945e-06,-2.1687442385243578e-05,-1.8571521855045385e-05
8640,8700,2,-0.00012884652751121717,-0.0013185899184163519,-0.001447436445927569,-2.1474421251869527e-06,-2.197649864027253e-05,-2.4123940765459484e-05
8700,8760,2,0.0002517236577519455,-0.001326869050531615,-0.0010751453927796695,4.1953942958657581e-06,-2.2114484175526917e-05,-1.7919089879661157e-05
8760,8820,2,0.00085276841138870463,-0.0013318972117017103,-0.00047912880031300564,1.421280685647841e-05,-2.2198286861695171e-05,-7.9854800052167611e-06
8820,8880,2,0.00052428779137714265,-0.0013298061216588108,-0.00080551833028166819,8.7381298562857111e-06,-2.2163435360980181e-05,-1.342530550469447e-05
8880,8940,2,-0.00061459688288345582,-0.0013525835081266702,-0.001967180391010126,-1.024328138139093e-05,-2.2543058468777834e-05,-3.2786339850168766e-05
8940,9000,2,0.0019619215363884113,-0.0013425702981078869,0.00061935123828052441,3.2698692273140191e-05,-2.2376171635131448e-05,1.0322520638008741e-05
9000,9060,2,0.0018220908977343298,-0.001319764834652154,0.00050232606308217576,3.0368181628905497e-05,-2.1996080577535899e-05,8.3721010513695956e-06
9060,9120,2,-0.00073466645644382211,-0.0013511111936295173,-0.0020857776500733394,-1.2244440940730368e-05,-2.2518519893825287e-05,-3.4762960834555654e-05
9120,9180,2,0.00057833760671610612,-0.0013728599544661768,-0.00079452234775007069,9.6389601119351017e-06,-2.2880999241102948e-05,-1.3242039129167845e-05
9180,9240,2,-0.00038160200137316025,-0.0013772252689109032,-0.0017588272702840635,-6.3600333562193379e-06,-2.2953754481848388e-05,-2.9313787838067725e-05
9240,9300,2,0.0011469306641774812,-0.0013752437433536269,-0.00022831307917614563,1.9115511069624689e-05,-2.2920729055893781e-05,-3.8052179862690937e-06
9300,9360,2,5.6230512016752776e-05,-0.0013841709714188521,-0.0013279404594020994,9.3717520027921291e-07,-2.3069516190314202e-05,-2.213234099003499e-05
9360,9420,2,0.00092985831397862651,-0.001389795160931101,-0.0004599368469524745,1.5497638566310443e-05,-2.3163252682185016e-05,-7.6656141158745746e-06
9420,9480,2,0.0010281956329201147,-0.001383895796703366,-0.00035570016378325131,1.7136593882001912e-05,-2.3064929945056102e-05,-5.9283360630541886e-06
9480,9540,2,0.00084007655786566549,-0.0013905851209872477,-0.00055050856312158225,1.4001275964427757e-05,-2.3176418683120796e-05,-9.1751427186930371e-06
9540,9600,2,-0.0010026128072291307,-0.0014128084603832469,-0.0024154212676123776,-1.6710213453818844e-05,-2.3546807673054117e-05,-4.0257021126872961e-05
9600,9660,2,0.0014049520778218749,-0.0014138574125034942,-8.905334681619248e-06,2.3415867963697916e-05,-2.3564290208391569e-05,-1.4842224469365414e-07
9660,9720,2,-0.00044794727738606266,-0.0014263390092194017,-0.0018742862866054644,-7.4657879564343776e-06,-2.3772316820323362e-05,-3.123810477675774e-05
9720,9780,2,-0.00095611074760970638,-0.0014508773893947835,-0.0024069881370044899,-1.5935179126828441e-05,-2.418128982324639e-05,-4.0116468950074831e-05
9780,9840,2,0.00087205914931065553,-0.0014452160398156777,-0.00057315689050502217,1.4534319155177592e-05,-2.4086933996927962e-05,-9.5526148417503693e-06
9840,9900,2,0.00029147257489703371,-0.0014495389893389166,-0.0011580664144418829,4.8578762482838949e-06,-2.415898315564861e-05,-1.9301106907364716e-05
9900,9960,2,0.0012922657244238689,-0.0014418119112232508,-0.00014954618679938192,2.1537762073731147e-05,-2.4030198520387512e-05,-2.4924364466563653e-06
9960,10020,2,0.00097666459798229077,-0.001443357173475518,-0.00046669257549322718,1.6277743299704847e-05,-2.4055952891258631e-05,-7.778209591553786e-06
10020,10080,2,-0.00061361503530021899,-0.0014606323652114894,-0.0020742474005117084,-1.022691725500365e-05,-2.4343872753524822e-05,-3.4570790008528474e-05
10080,10140,2,0.0012449270268249935,-0.0014638489811141797,-0.00021892195428918626,2.0748783780416558e-05,-2.4397483018569661e-05,-3.6486992381531045e-06
10140,10200,2,-0.00058058864443044644,-0.001475414362508698,-0.0020560030069391444,-9.676477407174108e-06,-2.4590239375144967e-05,-3.4266716782319073e-05
10200,10260,2,5.2264193825202199e-05,-0.001499683704976329,-0.0014474195111511268,8.7106989708670333e-07,-2.4994728416272149e-05,-2.4123658519185446e-05
10260,10320,2,-0.00039066918209196277,-0.0014986786254529427,-0.0018893478075449055,-6.5111530348660464e-06,-2.4977977090882377e-05,-3.1489130125748423e-05
10320,10380,2,0.0014660707336302536,-0.001498041823848717,-3.1971090218463338e-05,2.4434512227170893e-05,-2.4967363730811949e-05,-5.3285150364105567e-07
10380,10440,2,-0.00080742315879489546,-0.001509163682875958,-0.0023165868416708535,-1.3457052646581591e-05,-2.5152728047932633e-05,-3.8609780694514226e-05
10440,10500,2,-0.0010451630801004974,-0.0015431881399834424,-0.0025883512200839398,-1.7419384668341624e-05,-2.5719802333057373e-05,-4.3139187001399e-05
10500,10560,2,0.00050172087935984599,-0.0015310853386411583,-0.0010293644592813123,8.362014655997433e-06,-2.5518088977352638e-05,-1.7156074321355205e-05
10560,10620,2,0.0018790185825225958,-0.0015125227906755967,0.0003664957918469991,3.1316976375376596e-05,-2.5208713177926613e-05,6.1082631974499852e-06
10620,10680,2,0.0010170165180056756,-0.0015017544239346869,-0.00048473790592901134,1.6950275300094592e-05,-2.5029240398911447e-05,-8.0789650988168552e-06
10680,10740,2,0.00023047084528460271,-0.0015224044528859837,-0.001291933607601381,3.8411807547433782e-06,-2.5373407548099729e-05,-2.1532226793356349e-05
10740,10800,2,0.00060611575945335172,-0.0015372275785004996,-0.0009311118190471479,1.0101929324222528e-05,-2.5620459641674994e-05,-1.5518530317452464e-05
